TF,target,importance,TF_Type,TF_Expression,Target_Type,Target_Expression
YBX1,RPL7A,195.4345549030025,GeneralTF,-0.1048253496486187,None,-0.3408370542446181
YBX1,RPL18,194.85403774627088,GeneralTF,-0.1048253496486187,None,-0.31284203057475796
EBF1,LINC00581,192.91732677287555,GeneralTF,0.7943503439548684,None,0.9433372482035629
YBX1,RPS18,188.878532270072,GeneralTF,-0.1048253496486187,None,-0.2453132775021729
YBX1,RPS5,186.91327789150944,GeneralTF,-0.1048253496486187,None,-0.21937732426869103
YBX1,RPL18A,186.8195697689747,GeneralTF,-0.1048253496486187,None,-0.35050275351688864
YBX1,HMGN2,185.44458565884256,GeneralTF,-0.1048253496486187,None,0.08823071435750093
EBF1,PEG10,184.8038701624766,GeneralTF,0.7943503439548684,None,0.14058252577218777
YBX1,RPS8,184.6465957371554,GeneralTF,-0.1048253496486187,None,-0.25894188218466996
YBX1,RPL19,184.46481274270943,GeneralTF,-0.1048253496486187,None,-0.22094260769196078
NEUROD2,NEUROD6,183.7686090759618,NeuroDev,-0.8819827722487481,NeuroDev,-1.778177319450938
DLX2,DLX5,183.06455058369315,NeuroDev,1.0961816152230068,NeuroDev,1.268927897257204
NR2F2,NR2F1,183.0333605261269,NeuroDev,-0.6551987782534493,NeuroDisease,-0.2179795969734623
LHX5,LHX5-AS1,180.37063295682225,NeuroDev,-2.0544851039536605,None,-3.109899661191446
YBX1,RPS14,179.56838395937874,GeneralTF,-0.1048253496486187,None,-0.3879043456537368
YBX1,RPS24,175.59508311588547,GeneralTF,-0.1048253496486187,None,-0.28875716663812195
NR2F1,NR2F2,173.23355700261914,NeuroDisease,-0.2179795969734623,NeuroDev,-0.6551987782534493
YBX1,RPL13,171.5763863905839,GeneralTF,-0.1048253496486187,None,-0.34699110248607656
YBX1,RPL9,170.6457557731527,GeneralTF,-0.1048253496486187,None,-0.3588955868540665
YBX1,RPSA,170.61164046925907,GeneralTF,-0.1048253496486187,None,-0.1958771551922919
YBX1,TMSB10,167.58389333587476,GeneralTF,-0.1048253496486187,None,0.09158344269211913
EEF1D,RPS15A,167.28069573899072,GeneralTF,-0.3259285795636698,None,-0.27962369381255964
EEF1D,RPS18,167.24456503556237,GeneralTF,-0.3259285795636698,None,-0.2453132775021729
NFIB,NEUROD2,166.04863153715223,NeuroDisease,-0.43574053190771334,NeuroDev,-0.8819827722487481
YBX1,RPLP1,165.86408060710738,GeneralTF,-0.1048253496486187,None,-0.23551352508100165
YBX1,RPL5,164.99236325622147,GeneralTF,-0.1048253496486187,None,-0.22456963764390644
DLX5,DLX2,164.59844320115042,NeuroDev,1.268927897257204,NeuroDev,1.0961816152230068
ZBTB20,MIR99AHG,163.26484124969056,NeuroDisease,0.5240394905732264,None,0.7401684192148219
YBX1,RPL27,163.10480161884487,GeneralTF,-0.1048253496486187,None,-0.2112407935093885
YBX1,RPS7,162.75271457115048,GeneralTF,-0.1048253496486187,NeuroDev,-0.41925054346889484
YBX1,RACK1,162.47951154745243,GeneralTF,-0.1048253496486187,None,-0.20549001922942217
EEF1D,RPL18A,162.3477219744131,GeneralTF,-0.3259285795636698,None,-0.35050275351688864
EEF1D,RPL9,161.70690865711595,GeneralTF,-0.3259285795636698,None,-0.3588955868540665
CELF4,ERBB4,161.2315182567093,NeuroDisease,0.16357286576412958,NeuroDev,-0.7079398838372575
RPL6,NPM1,161.20180075845013,GeneralTF,-0.27235618326369987,None,-0.22400930409316794
NR2F1,KCNMB2-AS1,160.18513616347718,NeuroDisease,-0.2179795969734623,None,-0.8848699838935303
EEF1D,RPS12,160.15070699357003,GeneralTF,-0.3259285795636698,None,-0.2589811731535826
YBX1,RPS2,159.96187010634856,GeneralTF,-0.1048253496486187,None,-0.35290085573799557
YBX1,GAPDH,159.80874855890715,GeneralTF,-0.1048253496486187,None,-0.3061289218529374
RPL6,EIF3E,159.02266728053843,GeneralTF,-0.27235618326369987,None,-0.25330673972280776
ZBTB20,ZBTB20-AS5,157.90827030306733,NeuroDisease,0.5240394905732264,None,0.49317336707872605
YBX1,RPL10,157.3294978723358,GeneralTF,-0.1048253496486187,NeuroDisease,-0.26554263475449563
GLI3,ADGRB3,155.99741183345705,NeuroDisease,-0.7014497245602642,NeuroDev,0.038513280800806696
BCL11B,BCL11A,155.65630493822638,NeuroDisease,0.5916065099379418,NeuroDisease,0.018057174315759206
YBX1,RPL11,155.4210923384376,GeneralTF,-0.1048253496486187,None,-0.267887783342614
EBF1,KCNMA1,154.56034226894323,GeneralTF,0.7943503439548684,NeuroDisease,-0.15911023220751686
YBX1,OAZ1,153.77273324199965,GeneralTF,-0.1048253496486187,None,-0.33472977990458935
ZNF93,OAF,151.51746703452233,GeneralTF,-0.3280131891622833,None,-1.6946553905103812
EBF1,NEGR1,151.10411154229934,GeneralTF,0.7943503439548684,NeuroDev,0.14695442376791065
CELF4,STMN2,150.32259030040066,NeuroDisease,0.16357286576412958,NeuroDev,0.42899151615732
EEF1D,RPS14,149.2757688245429,GeneralTF,-0.3259285795636698,None,-0.3879043456537368
GLI3,LINC01965,148.35023795256112,NeuroDisease,-0.7014497245602642,None,-0.2871428437513539
SOX4,MLLT11,148.04328688780012,NeuroDisease,0.2328105103407569,None,0.44361522799013453
DLX5,DLX6-AS1,147.68592250567534,NeuroDev,1.268927897257204,None,1.1714556338009445
ID1,ID3,147.57418385423705,NeuroDev,-1.2720065193842345,NeuroDev,-2.0995687973435
EEF1D,RPS3,147.4149338934676,GeneralTF,-0.3259285795636698,None,-0.32164595440768073
EEF1D,RPLP1,147.05288943842547,GeneralTF,-0.3259285795636698,None,-0.23551352508100165
EEF1D,RPS5,146.83606149669788,GeneralTF,-0.3259285795636698,None,-0.21937732426869103
YBX1,RPS3A,146.78875085010665,GeneralTF,-0.1048253496486187,None,-0.3151553146720041
RPL6,EEF1B2,146.26452448499532,GeneralTF,-0.27235618326369987,NeuroDisease,-0.3719365214330738
EEF1D,RPL8,146.1216839799415,GeneralTF,-0.3259285795636698,None,-0.33860848134827165
NHLH1,EOMES,145.90541812108495,NeuroDev,-1.809716161722358,NeuroDev,-1.9371316522247064
GLI3,MIR99AHG,145.45193681183275,NeuroDisease,-0.7014497245602642,None,0.7401684192148219
EEF1D,RPLP0,145.21594408767575,GeneralTF,-0.3259285795636698,None,-0.21030812571277044
RPL6,ST13,144.7737639208413,GeneralTF,-0.27235618326369987,None,-0.3127861406728298
RPL6,OAZ1,144.65122394294715,GeneralTF,-0.27235618326369987,None,-0.33472977990458935
YBX1,RPL12,142.90399426378605,GeneralTF,-0.1048253496486187,None,-0.4007171677746609
EEF1D,RPL6,142.6753764469954,GeneralTF,-0.3259285795636698,GeneralTF,-0.27235618326369987
YBX1,SOD1,142.53530045736758,GeneralTF,-0.1048253496486187,HSA21TF,0.4228640436619747
YBX1,LSM4,142.02863350504526,GeneralTF,-0.1048253496486187,None,-0.2017986122061865
NEUROG1,NEUROG2,141.57259422777835,NeuroDev,-1.1558750263356052,GeneralTF,-1.8783609436384858
YBX1,RPS9,141.04078446825392,GeneralTF,-0.1048253496486187,None,-0.30860847423596854
YBX1,RPLP0,140.9225464642807,GeneralTF,-0.1048253496486187,None,-0.21030812571277044
YBX1,EEF1B2,140.10014676944556,GeneralTF,-0.1048253496486187,NeuroDisease,-0.3719365214330738
ESRRG,KCNJ3,139.68435636461444,GeneralTF,0.05673545668776436,None,-0.05611718880903107
SOX4,GAP43,139.65144809796234,NeuroDisease,0.2328105103407569,NeuroDev,0.14708091513691263
YBX1,RPL8,138.74605639035283,GeneralTF,-0.1048253496486187,None,-0.33860848134827165
YBX1,RPS3,138.4778838419939,GeneralTF,-0.1048253496486187,None,-0.32164595440768073
EEF1D,RPS2,137.58769809561576,GeneralTF,-0.3259285795636698,None,-0.35290085573799557
ESRRG,KCNMB2-AS1,137.5455884735757,GeneralTF,0.05673545668776436,None,-0.8848699838935303
EEF1D,RPL17,137.43280721615062,GeneralTF,-0.3259285795636698,None,-0.4154307993380327
YBX1,DYNLL1,137.40088305849653,GeneralTF,-0.1048253496486187,NeuroDev,-0.39177040745857267
RPL6,EIF3L,136.72519678683793,GeneralTF,-0.27235618326369987,None,-0.20026755356008302
EEF1D,RPS3A,136.57745552131536,GeneralTF,-0.3259285795636698,None,-0.3151553146720041
EEF1D,RPS15,136.00910781864482,GeneralTF,-0.3259285795636698,None,-0.25272243730466043
DLX5,DLX6,135.29914401411853,NeuroDev,1.268927897257204,NeuroDev,1.1510644825177956
NR2F1,FIGN,135.22001968712345,NeuroDisease,-0.2179795969734623,None,-0.12594993954074826
EEF1D,RPS6,135.07101832010036,GeneralTF,-0.3259285795636698,None,-0.455862410088615
HES4,TTYH1,134.94043308709777,NeuroDev,-0.621264222573984,None,-0.2723228547073532
EBF1,RAMP1,134.0115279347912,GeneralTF,0.7943503439548684,None,0.33195389752688487
MEIS2,KIRREL3,133.9486825669141,NeuroDisease,0.438001312066903,NeuroDev,0.5671135142650157
RPL6,TMSB10,133.13876201523357,GeneralTF,-0.27235618326369987,None,0.09158344269211913
YBX1,RPS6,133.08336378242964,GeneralTF,-0.1048253496486187,None,-0.455862410088615
EEF1D,RPS7,133.0672773754835,GeneralTF,-0.3259285795636698,NeuroDev,-0.41925054346889484
EOMES,NHLH1,132.47234513520212,NeuroDev,-1.9371316522247064,NeuroDev,-1.809716161722358
YBX1,STMN2,132.39693608014454,GeneralTF,-0.1048253496486187,NeuroDev,0.42899151615732
TFAP2C,GRM8,132.31115924050528,GeneralTF,-1.2192591733775973,None,-0.3447409048940612
MEIS2,CALN1,132.18893055918156,NeuroDisease,0.438001312066903,None,0.41116850019007034
GLI3,SOX5,132.1670315194202,NeuroDisease,-0.7014497245602642,NeuroDisease,-0.4780512626583646
SOX4,CRMP1,131.79395887467635,NeuroDisease,0.2328105103407569,NeuroDev,0.18038347259808085
PBX1,MEIS2,131.30139803510602,NeuroDisease,0.44816668591407993,NeuroDisease,0.438001312066903
DLX5,GAD2,131.20151617214228,NeuroDev,1.268927897257204,None,0.49949480216704256
SOX5,NPAS3,130.40004426219446,NeuroDisease,-0.4780512626583646,None,-0.1475162507164616
CELF4,CACNA1C,130.3242692333272,NeuroDisease,0.16357286576412958,NeuroDisease,0.12931453675792187
SOX11,SOX4,130.08830882278693,NeuroDisease,0.24233543301072427,NeuroDisease,0.2328105103407569
TCF4,LINC00461,129.90514257090445,NeuroDisease,-0.1002560281082682,None,-0.13657272434706486
YBX1,NPM1,129.46773609649009,GeneralTF,-0.1048253496486187,None,-0.22400930409316794
EEF1D,RPL19,127.58273293868432,GeneralTF,-0.3259285795636698,None,-0.22094260769196078
EBF1,GPC6,127.13545682673671,GeneralTF,0.7943503439548684,None,-0.16846169123911187
TBR1,SAMD3,127.0393119443088,NeuroDisease,-1.752807583113459,None,-1.3657337650950325
FOXP2,EBF1,126.88495968624048,NeuroDisease,1.1071320902792263,GeneralTF,0.7943503439548684
SOX4,CD24,126.8115818859838,NeuroDisease,0.2328105103407569,None,0.9432526519485321
RPL6,ATP5MC2,126.05545422814212,GeneralTF,-0.27235618326369987,None,-0.3566253495130986
EEF1D,RPL13,125.34653032431343,GeneralTF,-0.3259285795636698,None,-0.34699110248607656
BCL11B,DSCAML1,125.19787569003364,NeuroDisease,0.5916065099379418,NeuroDev,0.22771257824499483
DLX5,AMBN,125.10444101533706,NeuroDev,1.268927897257204,None,-0.370102293165464
GLI3,TCF7L1,124.51916605335803,NeuroDisease,-0.7014497245602642,GeneralTF,-0.7760305905574504
EEF1D,RPS24,124.40269556058855,GeneralTF,-0.3259285795636698,None,-0.28875716663812195
EEF1D,RPL15,124.38155035126888,GeneralTF,-0.3259285795636698,None,-0.15922764511574855
SOX5,ZBTB20,124.30349947850594,NeuroDisease,-0.4780512626583646,NeuroDisease,0.5240394905732264
YBX1,ATP5PF,124.23706996273822,GeneralTF,-0.1048253496486187,HSA21gene,0.49713906921066736
YBX1,HMGN1,124.21083892522172,GeneralTF,-0.1048253496486187,HSA21gene,0.44557884516736823
EBF1,IQCJ-SCHIP1,123.64017735130244,GeneralTF,0.7943503439548684,None,0.35084702153547104
RPL6,DYNLL1,123.5933436004968,GeneralTF,-0.27235618326369987,NeuroDev,-0.39177040745857267
GLI3,FOXP1,121.82313519974932,NeuroDisease,-0.7014497245602642,NeuroDisease,-0.024961465233333185
YBX1,VDAC1,121.66252961862494,GeneralTF,-0.1048253496486187,None,-0.17180661652966028
EBF1,HERC3,121.65390710514252,GeneralTF,0.7943503439548684,None,0.2564506159032797
MEIS2,RUNX1T1,121.48612454677482,NeuroDisease,0.438001312066903,None,0.5503915713118437
NR2F1,KCNMB2,121.02980441641007,NeuroDisease,-0.2179795969734623,None,-0.5946492446132546
SOX5,MIR99AHG,120.8582873025714,NeuroDisease,-0.4780512626583646,None,0.7401684192148219
YBX1,EEF1D,120.60499486310285,GeneralTF,-0.1048253496486187,GeneralTF,-0.3259285795636698
CELF4,CTNNA2,120.58466751083562,NeuroDisease,0.16357286576412958,NeuroDisease,0.21995376159926
CELF4,ADORA1,120.50225184862532,NeuroDisease,0.16357286576412958,NeuroDev,-0.2522599391731912
DLX5,ST8SIA5,119.68459360737178,NeuroDev,1.268927897257204,None,1.2283203050517515
BCL11B,RIPOR2,119.16096328958706,NeuroDisease,0.5916065099379418,None,0.40478345297559065
YBX1,ATP5PO,118.94578486434004,GeneralTF,-0.1048253496486187,HSA21gene,0.5461990795207154
EBF2,ADCY2,118.84589937021885,GeneralTF,-2.072165635677046,None,-0.9868183330493949
RPL6,ATP5PO,118.67421175198557,GeneralTF,-0.27235618326369987,HSA21gene,0.5461990795207154
YBX1,ATP5MC3,118.66561465831651,GeneralTF,-0.1048253496486187,None,-0.2631307866549121
MEIS2,NAV3,118.08799150535847,NeuroDisease,0.438001312066903,NeuroDev,0.36492570176929684
GLI3,VEPH1,118.06733098087985,NeuroDisease,-0.7014497245602642,None,-0.2711093671756532
CELF4,MAPT,117.9560521416944,NeuroDisease,0.16357286576412958,NeuroDev,0.4608878669866546
LHX2,LINC02609,117.8537457978451,NeuroDev,-0.9997110811204205,None,-1.4107071104786788
RPL6,PABPC1,117.04484202223004,GeneralTF,-0.27235618326369987,None,-0.04703770989814439
DLX5,SP9,116.96257139344574,NeuroDev,1.268927897257204,GeneralTF,0.9628393664284014
CERS6,ENOX1,116.80097366893143,GeneralTF,0.2870572280365691,None,0.7503100359681242
DLX2,HAT1,116.54490567841891,NeuroDev,1.0961816152230068,None,0.4250196329706437
EEF1D,RPL24,116.53100710755578,GeneralTF,-0.3259285795636698,None,-0.2464688942809413
TBR1,PTPRD,116.529200866276,NeuroDisease,-1.752807583113459,NeuroDev,-0.3577803053927319
NAP1L1,RPL15,116.19576831530848,NeuroDev,-0.2680984945782962,None,-0.15922764511574855
GLI3,COL4A5,116.13503347839033,NeuroDisease,-0.7014497245602642,None,-1.4872546214350137
DLX5,RND3,115.8487624133822,NeuroDev,1.268927897257204,None,0.3761456105638627
MEIS2,ESRRG,115.35004083139896,NeuroDisease,0.438001312066903,GeneralTF,0.05673545668776436
EEF1D,RPL11,115.30179893927648,GeneralTF,-0.3259285795636698,None,-0.267887783342614
YBX1,EIF5A,114.91893770100232,GeneralTF,-0.1048253496486187,None,-0.7364189304332718
EOMES,ELAVL2,114.87967785178915,NeuroDev,-1.9371316522247064,None,-0.0171223809707756
SOX5,GLI3,113.9736044997772,NeuroDisease,-0.4780512626583646,NeuroDisease,-0.7014497245602642
SOX4,INA,113.87077158314229,NeuroDisease,0.2328105103407569,NeuroDev,0.44077324809760976
RPL6,VDAC1,113.62761924434948,GeneralTF,-0.27235618326369987,None,-0.17180661652966028
RPL6,EIF1B,113.54278702264348,GeneralTF,-0.27235618326369987,None,-0.18543904690864638
YBX1,POLR2I,113.31127418490604,GeneralTF,-0.1048253496486187,None,-0.058732562268651936
BCL11B,RUNX1T1,113.24104436546077,NeuroDisease,0.5916065099379418,None,0.5503915713118437
MEIS2,PTPRM,113.08850688644776,NeuroDisease,0.438001312066903,NeuroDev,0.23747452089337603
ESRRG,PDE5A,112.53693520233246,GeneralTF,0.05673545668776436,None,0.37958141121818895
RPL6,CCT8,112.51482164238986,GeneralTF,-0.27235618326369987,HSA21gene,0.631659718252785
NEUROD2,NFIB,112.1896120553685,NeuroDev,-0.8819827722487481,NeuroDisease,-0.43574053190771334
SOX11,TMSB10,112.17198942924152,NeuroDisease,0.24233543301072427,None,0.09158344269211913
RPL6,NAP1L1,111.8207670129381,GeneralTF,-0.27235618326369987,NeuroDev,-0.2680984945782962
GLI3,NCALD,111.77828075167224,NeuroDisease,-0.7014497245602642,GeneralTF,-0.8202249570881543
NAP1L1,ZNF609,111.46253029258258,NeuroDev,-0.2680984945782962,None,0.2394863938785578
YBX1,EIF1B,111.07031763697016,GeneralTF,-0.1048253496486187,None,-0.18543904690864638
NFIB,NEUROD6,111.02651738711118,NeuroDisease,-0.43574053190771334,NeuroDev,-1.778177319450938
NR2F2,PTPRD,110.67861215137232,NeuroDev,-0.6551987782534493,NeuroDev,-0.3577803053927319
NAP1L1,RPL6,110.59663279178709,NeuroDev,-0.2680984945782962,GeneralTF,-0.27235618326369987
EBF1,LINC00903,110.48592303904958,GeneralTF,0.7943503439548684,None,0.4661035555439826
EBF1,LINC02223,110.28545009918618,GeneralTF,0.7943503439548684,None,0.8642965668194229
NHLH1,SLC22A23,110.27438403665194,NeuroDev,-1.809716161722358,None,-0.28767513476035333
SOX4,ELAVL3,110.13751814816295,NeuroDisease,0.2328105103407569,NeuroDisease,0.10711709786491366
NR2F1,RNF220,109.60482157319788,NeuroDisease,-0.2179795969734623,NeuroDev,-0.6345026425689959
GLI3,AC092944.1,109.59317071190917,NeuroDisease,-0.7014497245602642,None,-0.5678400487558901
SOX4,ETFB,109.34534121440944,NeuroDisease,0.2328105103407569,NeuroDisease,-0.33637150728428455
GLIS3,USP45,109.27328020693818,NeuroDisease,-1.5143311231115384,None,-0.3828900599224766
MEIS2,PBX1,109.22698570670316,NeuroDisease,0.438001312066903,NeuroDisease,0.44816668591407993
GLI3,SYNE2,108.4224676910644,NeuroDisease,-0.7014497245602642,NeuroDev,-0.4256074753702987
EEF1D,RPS8,108.30496537272268,GeneralTF,-0.3259285795636698,None,-0.25894188218466996
EMX2,EMX2OS,107.92426433155076,NeuroDisease,-2.390921621519049,None,-2.311910252543846
ZNF93,CHIC2,107.7755544628721,GeneralTF,-0.3280131891622833,None,0.1651641722311597
HES1,ID4,107.66745084052886,NeuroDev,-1.5683620336325683,NeuroDev,-0.4071163743052922
NHLH1,ELAVL2,107.59196004148149,NeuroDev,-1.809716161722358,None,-0.0171223809707756
SOX11,MLLT11,107.57457882788285,NeuroDisease,0.24233543301072427,None,0.44361522799013453
GLI3,DACH1,107.267049135203,NeuroDisease,-0.7014497245602642,None,-0.3291177748642692
DLX5,CCDC88A,106.86438323613602,NeuroDev,1.268927897257204,NeuroDisease,0.2993514055461051
YBX1,C19orf53,106.80182088036568,GeneralTF,-0.1048253496486187,None,-0.3155925445862691
YBX1,RPL17,106.69405897267184,GeneralTF,-0.1048253496486187,None,-0.4154307993380327
YBX1,LSM5,106.39131811568748,GeneralTF,-0.1048253496486187,None,0.09542335989105326
SP8,PAX6,105.64195634171293,GeneralTF,0.5145877040094867,NeuroDisease,-0.4211607405345091
TBR1,SLC17A6,105.51081228905218,NeuroDisease,-1.752807583113459,None,-1.5208429711627507
EEF1D,RPL7A,105.318471874306,GeneralTF,-0.3259285795636698,None,-0.3408370542446181
NFIB,BHLHE22,105.21054992624904,NeuroDisease,-0.43574053190771334,GeneralTF,-1.0432137227675806
DLX2,DLX6-AS1,105.12027864322076,NeuroDev,1.0961816152230068,None,1.1714556338009445
RPL6,STRAP,104.80853478782238,GeneralTF,-0.27235618326369987,NeuroDev,-0.14586864360070267
EBF2,INPP4B,104.58096337380032,GeneralTF,-2.072165635677046,None,-1.6049741876020558
GLI3,PLCH1,104.40449163660718,NeuroDisease,-0.7014497245602642,None,-0.5084364222921313
ESRRG,KCNMB2,104.32103172221844,GeneralTF,0.05673545668776436,None,-0.5946492446132546
SOX5,TCF4,104.120831172749,NeuroDisease,-0.4780512626583646,NeuroDisease,-0.1002560281082682
NAP1L1,RPS2,104.00053308901552,NeuroDev,-0.2680984945782962,None,-0.35290085573799557
YBX1,CENPX,103.99292019917496,GeneralTF,-0.1048253496486187,None,-0.16889822087654158
NR2F2,FIGN,103.96599013882876,NeuroDev,-0.6551987782534493,None,-0.12594993954074826
SOX4,NR2F2,103.88238388903154,NeuroDisease,0.2328105103407569,NeuroDev,-0.6551987782534493
RPL6,GNAI2,103.85708767738905,GeneralTF,-0.27235618326369987,None,-0.2581087339058047
EEF1D,VIM,103.7600716609448,GeneralTF,-0.3259285795636698,NeuroDev,-0.41965829028995866
EEF1D,RPL18,103.66262422886544,GeneralTF,-0.3259285795636698,None,-0.31284203057475796
FOXP2,ERBB4,103.62727774500532,NeuroDisease,1.1071320902792263,NeuroDev,-0.7079398838372575
NEUROG2,NEUROG1,103.40329011313544,GeneralTF,-1.8783609436384858,NeuroDev,-1.1558750263356052
BCL11B,PDE5A,103.36431682180802,NeuroDisease,0.5916065099379418,None,0.37958141121818895
YBX1,NAP1L1,103.25745838651596,GeneralTF,-0.1048253496486187,NeuroDev,-0.2680984945782962
YBX1,SNHG29,103.21410979089922,GeneralTF,-0.1048253496486187,None,-0.18855679649157503
EEF1D,RPSA,103.10881651706022,GeneralTF,-0.3259285795636698,None,-0.1958771551922919
EGR1,BTG2,103.08921951626598,GeneralTF,-0.4616449709295538,NeuroDev,-0.3325583198603611
EBF1,ADGRL2,102.94872083489088,GeneralTF,0.7943503439548684,NeuroDev,-0.3383347267507755
DLX5,DYNC1I1,102.9461047022364,NeuroDev,1.268927897257204,None,0.9511785363598587
EEF1D,RPL12,102.91909203110453,GeneralTF,-0.3259285795636698,None,-0.4007171677746609
HES4,WDR47,102.87746866416794,NeuroDev,-0.621264222573984,NeuroDev,0.2208438009371127
EEF1D,RPL5,102.79938473725554,GeneralTF,-0.3259285795636698,None,-0.22456963764390644
PAX6,PAUPAR,102.77720558189158,NeuroDisease,-0.4211607405345091,None,-0.8149427331738608
