id	symbol	avg_diff|float	p_val|float	_hprdClass	_expr	_geneLists
KCNJ6	KCNJ6	2.28722E+00	0	Inward rectifier channel	BrainSpLMD|3763;BrainSpMouseDev|16295	OMIM|600877;HPO|3763|Abnormality of eye movement, Abnormality of the forehead, Absence of subcutaneous fat, Autosomal dominant inheritance, Congenital generalized lipodystrophy, Decreased testicular size, Dimple chin, Dyspnea, Failure to thrive, Flexion contracture, Generalized lipodystrophy, Gingival overgrowth, High palate, High, narrow palate, Hyperreflexia, Hypertonia, Intellectual disability, profound, Intellectual disability, severe, Large eyes, Loss of facial adipose tissue, Mask-like facies, Microcephaly, Micrognathia, Narrow naris, Narrow nasal bridge, Open mouth, Opisthotonus, Polyhydramnios, Postnatal growth retardation, Premature skin wrinkling, Progeroid facial appearance, Prominent nasal tip, Proptosis, Recurrent pneumonia, Respiratory insufficiency, Scoliosis, Severe global developmental delay, Shallow orbits, Short philtrum, Spastic tetraparesis, Tented upper lip vermilion, Underdeveloped nasal alae, Upper airway obstruction
KCNQ5	KCNQ5	2.27299E+00	0	Voltage gated channel	BrainSpLMD|56479	OMIM|607357
SEMA3E	SEMA3E	2.24895E+00	0	Extracellular matrix protein	BrainSpLMD|9723;Eurexp|euxassay_002631|cochlea, lung, mantle layer, naris, olfactory, respiratory;BrainSpMouseDev|20112	OMIM|608166;HPO|9723|Abnormality of female internal genitalia, Abnormality of the aortic valve, Abnormality of the cardiac septa, Abnormality of the inner ear, Abnormality of the soft palate, Anophthalmia, Anosmia, Anterior hypopituitarism, Aplasia/Hypoplasia of the earlobes, Aplasia/Hypoplasia of the thymus, Atrial septal defect, Attention deficit hyperactivity disorder, Autism, Autosomal dominant inheritance, Autosomal recessive inheritance, Bifid scrotum, Choanal atresia, Chorioretinal coloboma, Cleft palate, Cleft upper lip, Coloboma, Cryptorchidism, Decreased testicular size, Delayed eruption of teeth, Delayed puberty, Depressed nasal bridge, Dilatation of the aortic arch, Dimple chin, Double outlet right ventricle, Downslanted palpebral fissures, Duodenal atresia, Dysphagia, Esophageal atresia, External ear malformation, Facial asymmetry, Facial palsy, Feeding difficulties, Gastroesophageal reflux, Gonadotropin deficiency, Gynecomastia, Hearing impairment, Horseshoe kidney, Hydronephrosis, Hypocalcemia, Hypogonadotrophic hypogonadism, Hypoplasia of penis, Hypothyroidism, Intellectual disability, Interrupted aortic arch, Iris coloboma, Labial hypoplasia, Low-set, posteriorly rotated ears, Lymphopenia, Malar flattening, Micropenis, Microphthalmia, Muscular hypotonia, Narrow face, Narrow mouth, Nystagmus, Obsessive-compulsive behavior, Optic atrophy, Overfolded helix, Parathyroid hypoplasia, Patent ductus arteriosus, Phenotypic variability, Polyhydramnios, Posterior choanal atresia, Postnatal growth retardation, Primary amenorrhea, Ptosis, Pulmonic stenosis, Sparse axillary hair, Sparse pubic hair, Sporadic, Square face, Strabismus, Tetralogy of Fallot, Umbilical hernia, Ventricular septal defect
KRT31	KRT31	2.24740E+00	0	Structural protein	BrainSpLMD|3881	OMIM|601077
CCDC144A	CCDC144A	2.18642E+00	0	Unclassified	BrainSpLMD|9720	
C8orf34	C8orf34	2.15626E+00	0	Unclassified	BrainSpLMD|116328	
ELMOD1	ELMOD1	2.08311E+00	0	Unclassified	BrainSpLMD|55531;Eurexp|euxassay_015979|mantle layer, ventral grey horn, vibrissa	OMIM|615456
SCG2	SCG2	2.07752E+00	0	Secreted polypeptide	BrainSpLMD|7857;Eurexp|euxassay_018265|adrenal gland, dorsal grey horn, mantle layer, marginal layer, olfactory, pancreas, pituitary, ventral grey horn;BrainSpMouseDev|20017	OMIM|118930
FGF14	FGF14	1.94775E+00	0	Growth factor	BrainSpLMD|2259;BrainSpMouseDev|13946	OMIM|601515;HPO|2259|Autosomal dominant inheritance, Dysmetric saccades, Head tremor, Heterogeneous, Impaired smooth pursuit, Intellectual disability, mild, Memory impairment, Sensory axonal neuropathy, Slow progression, Strabismus, Truncal ataxia
CCBE1	CCBE1	1.94674E+00	0	Calcium binding protein	BrainSpLMD|147372	OMIM|612753;HPO|147372|Atrial septal defect, Autosomal recessive inheritance, Bilateral single transverse palmar creases, Broad forehead, Camptodactyly, Conductive hearing impairment, Conical incisor, Coronal craniosynostosis, Cryptorchidism, Cutaneous finger syndactyly, Delayed eruption of teeth, Delayed skeletal maturation, Depressed nasal bridge, Ectopic kidney, Epicanthus, Erysipelas, Flat face, Gingival overgrowth, Glaucoma, Hirsutism, Horseshoe kidney, Hydronephrosis, Hyperactivity, Hypertelorism, Hypoalbuminemia, Hypoplastic iliac wing, Intellectual disability, Intestinal lymphangiectasia, Joint contracture of the hand, Low-set ears, Lymphedema, Malar flattening, Mild postnatal growth retardation, Narrow mouth, Narrow palate, Oligodontia, Pachygyria, Pectus excavatum, Pericardial effusion, Pericardial lymphangiectasia, Periorbital edema, Pleural effusion, Pleural lymphangiectasia, Protein-losing enteropathy, Rectal prolapse, Retrognathia, Scoliosis, Seizures, Sensorineural hearing impairment, Short foot, Short palm, Small hand, Smooth philtrum, Spina bifida occulta, Talipes equinovarus, Thyroid lymphangiectasia, Umbilical hernia, Ventricular septal defect, Vesicoureteral reflux, Wide nasal bridge
SATB2.AS1	SATB2.AS1	1.93838E+00	0			
GRM5	GRM5	1.92768E+00	2.42E-09	G protein coupled receptor	BrainSpLMD|2915;Eurexp|euxassay_016595|mantle layer;BrainSpMouseDev|72233	SFARI||Autism, No category;OMIM|604102
PCDH10	PCDH10	1.92670E+00	0	Adhesion molecule	BrainSpLMD|57575;Eurexp|euxassay_016446|bladder, dorsal root ganglion, facial VII, glossopharyngeal IX, mandible, mantle layer, maxilla, rib, trigeminal V, ventral grey horn;BrainSpMouseDev|18292	SFARI||Autism, 4 - Minimal evidence;OMIM|608286
LDB2	LDB2	1.92322E+00	0	Transcription regulatory protein	BrainSpLMD|9079;BrainSpMouseDev|16597	OMIM|603450
CNTN3	CNTN3	1.88967E+00	0	Immunoglobulin	Eurexp|euxassay_009023|mantle layer, marginal layer, ventral grey horn;BrainSpMouseDev|18254	SFARI||Autism, No category;OMIM|601325
LINC00643	LINC00643	1.88651E+00	0			
ITPR1	ITPR1	1.82578E+00	0	Intracellular ligand gated channel	BrainSpLMD|3708;Eurexp|euxassay_006317|choroid invagination, choroid plexus, roof plate;BrainSpMouseDev|16211	SFARI||Autism, 4 - Minimal evidence;OMIM|147265;HPO|3708|Abnormality of movement, Aniridia, Ataxia, Autosomal recessive inheritance, Cerebellar hypoplasia, Global developmental delay, Hypoplasia of the iris, Intellectual disability, Mask-like facies, Motor delay, Muscular hypotonia, Nystagmus, Postural tremor, Scanning speech, Slurred speech, Visual impairment
ADCY2	ADCY2	1.81263E+00	0	Adenylate cyclase	BrainSpLMD|108;BrainSpMouseDev|84170	OMIM|103071
SLCO3A1	SLCO3A1	1.80496E+00	0	Membrane transport protein	BrainSpLMD|28232;Eurexp|euxassay_000780|cervical, cervico-thoracic, dorsal root ganglion, thoracic, vagus X	OMIM|612435
CTD.2636A23.2	CTD.2636A23.2	1.79305E+00	0			
MPPED1	MPPED1	1.77560E+00	0	Enzyme: Esterase	Eurexp|euxassay_009802|incisor, mantle layer, marginal layer, molar;BrainSpMouseDev|85966	OMIM|602112
SYNDIG1	SYNDIG1	1.76522E+00	2.13E-12	Enzyme: Methyltransferase	BrainSpLMD|79953	OMIM|614311
SLITRK5	SLITRK5	1.76155E+00	0	Integral membrane protein	BrainSpLMD|26050	SFARI||Autism, No category;OMIM|609680
SLC35F2	SLC35F2	1.74767E+00	0	Membrane transport protein	BrainSpLMD|54733;Eurexp|euxassay_003909|genital tubercle, incisor, lateral wall, lung, mantle layer, metanephros, midgut, molar, naris, olfactory lobe, palatal shelf, pancreas, rectum, respiratory, submandibular gland primordium, thymus primordium, turbinate bones	
LMO4	LMO4	1.72807E+00	0	Transcription regulatory protein	BrainSpLMD|8543;Eurexp|euxassay_004815|mantle layer, marginal layer, naris, submandibular gland primordium, vibrissa;BrainSpMouseDev|16681	OMIM|603129
RALYL	RALYL	1.72638E+00	0	RNA binding protein	BrainSpLMD|138046;Eurexp|euxassay_006099|brain, spinal cord, trigeminal V	OMIM|614648
RPSAP47	RPSAP47	1.72175E+00	0.007220768			
NKAIN2	NKAIN2	1.66885E+00	0	Integral membrane protein	BrainSpLMD|154215	OMIM|609758
RP11.497H16.5	RP11.497H16.5	1.64785E+00	7.04E-07			
SLC8A1	SLC8A1	1.63544E+00	0	Membrane transport protein	BrainSpLMD|6546;Eurexp|euxassay_018859|atrium, brain, olfactory, respiratory, spinal cord, ventricle	OMIM|182305
MB21D2	MB21D2	1.62506E+00	0	Unclassified	BrainSpLMD|151963	COSMIC||lung cancer
KIAA1045	KIAA1045	1.61251E+00	3.42E-12			
CSRP2	CSRP2	1.60306E+00	0	Adapter molecule	BrainSpLMD|1466;Eurexp|euxassay_016538|aorta, bladder, dorsal grey horn, hindgut, intermediate grey horn, mantle layer, midgut, neural retina, orbito-sphenoid, pancreas, skeletal muscle, stomach, temporal bone, turbinate, vault of skull	OMIM|601871
HS6ST3	HS6ST3	1.59729E+00	3.15E-12	Enzyme: Sulphotransferase	BrainSpLMD|266722;Eurexp|euxassay_009084|mantle layer	OMIM|609401
GNAL	GNAL	1.57049E+00	0	G protein	BrainSpLMD|2774;Eurexp|euxassay_009060|dorsal root ganglion, mantle layer, trigeminal V	OMIM|139312;HPO|2774|Autosomal dominant inheritance, Laryngeal dystonia, Limb dystonia, Lingual dystonia, Torticollis
FGF12	FGF12	1.56890E+00	0	Growth factor	BrainSpLMD|2257;BrainSpMouseDev|13944	OMIM|601513;HPO|2257|Absent speech, Autosomal dominant inheritance, Cerebellar atrophy, Chronic constipation, Developmental regression, Epileptic encephalopathy, Feeding difficulties, Hypsarrhythmia, Inability to walk, Limb ataxia, Multifocal epileptiform discharges, Muscular hypotonia of the trunk, Poor speech, Status epilepticus, Variable expressivity
GAREM	GAREM	1.56690E+00	0			
PPP1R14C	PPP1R14C	1.56348E+00	0	Regulatory/other subunit	BrainSpLMD|81706	OMIM|613242
PRSS23	PRSS23	1.55969E+00	5.42E-14	Serine protease	BrainSpLMD|11098;Eurexp|euxassay_007251|axial skeleton, incisor, metanephros, physiological umbilical hernia, turbinate bones	
NEUROG2	NEUROG2	1.55548E+00	2.85E-08	Transcription factor	BrainSpLMD|63973;Eurexp|euxassay_017863|lateral wall, mantle layer, neural retina, roof plate, ventricular layer;BrainSpMouseDev|11710	OMIM|606624
HIVEP2	HIVEP2	1.54532E+00	0	DNA binding protein	BrainSpLMD|3097;Eurexp|euxassay_008979|marginal layer, mesenchyme;BrainSpMouseDev|15048	OMIM|143054;HPO|3097|Abnormal facial shape, Anxiety, Autistic behavior, Autosomal dominant inheritance, Constipation, Feeding difficulties, Gastroesophageal reflux, Generalized hypotonia, Global developmental delay, Hyperactivity, Impulsivity, Infantile onset, Intellectual disability, Narrow mouth, Prominent nasal bridge, Tapered finger, Wide nasal bridge
SYT4	SYT4	1.53816E+00	0	Calcium binding protein	BrainSpLMD|6860	OMIM|600103
RCAN1	RCAN1	1.50173E+00	0	Unclassified	BrainSpLMD|1827	OMIM|602917
ARPP21	ARPP21	1.49326E+00	0		BrainSpLMD|10777;Eurexp|euxassay_008422|brain, diaphragm, dorsal grey horn, dorsal root ganglion, facial VII, footplate, glossopharyngeal IX, handplate, head mesenchyme, lip, mantle layer, marginal layer, mesenchyme, olfactory, paraxial mesenchyme, rest of mesenchyme, skeletal muscle, spinal cord, tail, thymus primordium, tongue, trigeminal V, vagus X, vertebral axis muscle system, vestibulocochlear VIII	OMIM|605488
TSHZ3	TSHZ3	1.49277E+00	0	DNA binding protein	BrainSpLMD|57616;Eurexp|euxassay_005648|dorsal root ganglion	SFARI||Autism, 4 - Minimal evidence;OMIM|614119
SPOCK1	SPOCK1	1.48253E+00	0	Extracellular matrix protein	BrainSpLMD|6695;Eurexp|euxassay_008541|cervical, cervico-thoracic, diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, hindbrain, incisor, mantle layer, midbrain, molar, neural retina, olfactory, spinal cord, thoracic, thymus primordium, trigeminal V, vagus X, vestibulocochlear VIII, vibrissa, vomeronasal organ	OMIM|602264
GABRA3	GABRA3	1.48025E+00	3.66E-13	Transport/cargo protein	BrainSpLMD|2556;BrainSpMouseDev|14172	SFARI||Autism, No category;OMIM|305660;HPO|2556|Constipation, Decreased urinary potassium, EMG abnormality, Episodic flaccid weakness, Episodic hypokalemia, Exercise-induced muscle fatigue, Graves disease, Hyperhidrosis, Hypomagnesemia, Hyporeflexia, Increased intramyocellular lipid droplets, Lower limb muscle weakness, Mildly elevated creatine phosphokinase, Muscle cramps, Muscle stiffness, Obesity, Palpitations, Periodic hypokalemic paresis, Postprandial hyperglycemia, Rhabdomyolysis, Tetraplegia, Thyrotoxicosis with toxic multinodular goitre, Thyrotoxicosis with toxic single thyroid nodule, Transient hypophosphatemia, Tremor, Urinary retention, Weight loss
CXXC4	CXXC4	1.47836E+00	0	Unclassified	BrainSpLMD|80319;Eurexp|euxassay_008607|bladder, brain, cervical, cervico-thoracic, diaphragm, dorsal root ganglion, epithelium, facial VII, footplate, glossopharyngeal IX, handplate, head mesenchyme, incisor, larynx, medullary stroma, mesenchyme, midgut, molar, naris, neural retina, oesophagus, olfactory, pancreas, pelvic girdle, skeletal muscle, spinal cord, stomach, thoracic, thymus primordium, thyroid, trachea, trigeminal V, trunk mesenchyme, vagus X, vestibulocochlear VIII, vibrissa;BrainSpMouseDev|106413	OMIM|611645
CSMD1	CSMD1	1.47830E+00	0	Integral membrane protein	BrainSpLMD|64478	SFARI||Autism, No category;OMIM|608397
RIMBP2	RIMBP2	1.47484E+00	0	Unclassified	BrainSpLMD|23504	OMIM|611602
CNTN4	CNTN4	1.47102E+00	0	Adhesion molecule	BrainSpLMD|152330	SFARI||Autism, 2 - Strong candidate;OMIM|607280;HPO|152330|Atrioventricular canal defect, Brachycephaly, Cleft palate, Cognitive impairment, Cryptorchidism, Downturned corners of mouth, Epicanthus, Hearing impairment, High palate, Hypertelorism, Intrauterine growth retardation, Long philtrum, Low-set, posteriorly rotated ears, Microcephaly, Micrognathia, Muscular hypotonia, Postaxial hand polydactyly, Ptosis, Short stature, Telecanthus
FAT4	FAT4	1.45585E+00	0	Adhesion molecule	BrainSpLMD|79633	OMIM|612411;COSMIC||lymphoma, pancreatic, head and neck, melanoma, hepatocellular carcinoma, Hennekam lymphangiectasia-lymphedema syndrome 2, Van Maldergem syndrome 2;HPO|79633|Atresia of the external auditory canal, Autosomal recessive inheritance, Bifid scrotum, Blepharophimosis, Clinodactyly, Conductive hearing impairment, Congenital onset, Cryptorchidism, Cutaneous finger syndactyly, Dental malocclusion, Downturned corners of mouth, Epicanthus, Feeding difficulties, Generalized hypotonia, Growth delay, High palate, Hypertelorism, Hypoplasia of the corpus callosum, Hypoplasia of the maxilla, Hypospadias, Intellectual disability, Irregular dentition, Joint laxity, Malar flattening, Micrognathia, Micropenis, Microtia, Midface retrusion, Narrow chest, Narrow forehead, Osteopenia, Ptosis, Renal hypoplasia, Sacral dimple, Scoliosis, Sensorineural hearing impairment, Short 4th metacarpal, Short clavicles, Short fourth metatarsal, Short palpebral fissure, Skeletal dysplasia, Talipes equinovarus, Tented upper lip vermilion, Tracheomalacia, Wide anterior fontanel, Wide cranial sutures, Wide nasal bridge
RPRM	RPRM	1.44826E+00	0	Cell cycle control protein	BrainSpLMD|56475;Eurexp|euxassay_009961|cortex, dorsal root ganglion, facial VII, footplate, glossopharyngeal IX, handplate, mantle layer, marginal layer, metanephros, neural retina, olfactory, penis, trigeminal V, vagus X, vestibulocochlear VIII, vomeronasal organ;BrainSpMouseDev|43717	OMIM|612171
LPHN3	LPHN3	1.44206E+00	0			
LIMCH1	LIMCH1	1.43477E+00	0	Unclassified	BrainSpLMD|22998	OMIM|617750
LPPR2	LPPR2	1.41706E+00	1.70E-08			
PRKY	PRKY	1.41619E+00	2.22E-16	Serine/threonine kinase	BrainSpLMD|5616	OMIM|400008
FAM49A	FAM49A	1.41554E+00	0	Unclassified	BrainSpLMD|81553;Eurexp|euxassay_007357|mantle layer	
DISP2	DISP2	1.40779E+00	0	Integral membrane protein	BrainSpLMD|85455;Eurexp|euxassay_009571|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, medulla, neural retina, spinal cord, thoracic, tongue, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|607503
NT5DC3	NT5DC3	1.40760E+00	1.61E-06	Unclassified	BrainSpLMD|51559	OMIM|611076
TBC1D30	TBC1D30	1.40744E+00	7.05E-12			OMIM|615077
KLHL29	KLHL29	1.40730E+00	6.66E-16	Unclassified	BrainSpLMD|114818;Eurexp|euxassay_011122|mantle layer, marginal layer, trigeminal V;BrainSpMouseDev|83975	
SATB2	SATB2	1.40551E+00	0	Transcription regulatory protein	BrainSpLMD|23314;Eurexp|euxassay_018949|axial skeleton, clavicle, femur, fibula, humerus, intermediate grey horn, laryngeal, larynx, mandible, mantle layer, maxilla, mesenchyme, orbito-sphenoid, palatal shelf, pelvic girdle, rib, scapula, shoulder, tibia;BrainSpMouseDev|84457	SFARI||Autism, 4 - Minimal evidence;OMIM|608148;HPO|23314|Aggressive behavior, Arachnodactyly, Autosomal dominant inheritance, Broad-based gait, Bulbous nose, Camptodactyly, Cleft palate, Conical tooth, Delayed speech and language development, Dental crowding, Downslanted palpebral fissures, Feeding difficulties, Fine hair, Frontal bossing, Global developmental delay, Happy demeanor, High forehead, High palate, Hyperactivity, Inguinal hernia, Intellectual disability, Intellectual disability, severe, Long face, Long nose, Low-set ears, Malar flattening, Microcephaly, Micrognathia, Midface retrusion, Muscular hypotonia, Nail dysplasia, Narrow mouth, Narrow nose, Oligodontia, Prominent nasal bridge, Seizures, Short stature, Smooth philtrum, Sparse hair, Talipes equinovarus, Thin skin, Thin vermilion border
RORB	RORB	1.40295E+00	1.31E-10	Transcription factor	BrainSpLMD|6096;Eurexp|euxassay_002725|diencephalon, dorsal grey horn, hindbrain, marginal layer, midbrain, neural retina, ventricular layer;BrainSpMouseDev|86335	OMIM|601972
ADRA2A	ADRA2A	1.40028E+00	0	G protein coupled receptor	BrainSpLMD|150;Eurexp|euxassay_010849|basisphenoid bone, mantle layer, marginal layer, naris, nasal capsule, olfactory, ventral grey horn;BrainSpMouseDev|11338	OMIM|104210
MAP3K9	MAP3K9	1.39696E+00	2.83E-07	Serine/threonine kinase	BrainSpLMD|4293	OMIM|600136
NDST3	NDST3	1.39233E+00	2.75E-13	Enzyme: Deacetylase	BrainSpLMD|9348;Eurexp|euxassay_009403|mantle layer	OMIM|603950
DOCK9	DOCK9	1.39019E+00	0	Guanine nucleotide exchange factor	BrainSpLMD|23348	OMIM|607325
FABP3	FABP3	1.38491E+00	1.40E-11	Transport/cargo protein	BrainSpLMD|2170;Eurexp|euxassay_003367|Meckel's cartilage, cranium, incisor, lateral recess, molar, orbito-sphenoid, ventral grey horn, ventricle	SFARI||Autism, 5 - Hypothesized but untested;OMIM|134651
GRIN2B	GRIN2B	1.37857E+00	0	Extracellular ligand gated channel	BrainSpLMD|2904;BrainSpMouseDev|14588	SFARI||Autism, 1 - High confidence;OMIM|138252;HPO|2904|Abnormality of skin morphology, Absent speech, Autosomal dominant inheritance, Behavioral abnormality, Developmental regression, EEG abnormality, Epileptic encephalopathy, Generalized hypotonia, Global developmental delay, Hypsarrhythmia, Infantile spasms, Intellectual disability, Myoclonus, Seizures, Variable expressivity
RNU6.457P	RNU6.457P	1.37540E+00	1.09E-08			
UBE2QL1	UBE2QL1	1.37344E+00	3.64E-13		Eurexp|euxassay_007895|diencephalon, dorsal root ganglion, facial VII, glossopharyngeal IX, hindbrain, midbrain, spinal cord, telencephalon, trigeminal V	OMIM|615832
FSTL5	FSTL5	1.37154E+00	3.85E-09	Extracellular matrix protein	BrainSpLMD|56884	
CDKN2D	CDKN2D	1.36275E+00	4.43E-10	Cell cycle control protein	BrainSpLMD|1032;Eurexp|euxassay_006695|dorsal root ganglion, facial VII, glossopharyngeal IX, left, mantle layer, right, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|600927;HPO|1032|Abnormality of the hair, Abnormality of the lymphatic system, Dry skin, Freckling, Melanoma, Nevus
CACNA2D1	CACNA2D1	1.35477E+00	0	Voltage gated channel	BrainSpLMD|781;Eurexp|euxassay_006438|dorsal grey horn, dorsal root ganglion, glossopharyngeal IX, mantle layer, marginal layer, pituitary, skeletal muscle, trigeminal V, ventral grey horn, vertebral axis muscle system;BrainSpMouseDev|12078	OMIM|114204;HPO|781|Atrial fibrillation, Bradycardia, Palpitations, Shortened QT interval
DAB1	DAB1	1.34774E+00	0	Adapter molecule	BrainSpLMD|1600;Eurexp|euxassay_017879|basal columns, footplate, lip, mantle layer, maxilla, mesenchyme, naris, ventricular layer;BrainSpMouseDev|12911	SFARI||Autism, 5 - Hypothesized but untested;OMIM|603448;HPO|1600|Ataxia, Autosomal dominant inheritance, Dysarthria, Frequent falls, Slow progression, Unsteady gait
RNF152	RNF152	1.34711E+00	0	Ubiquitin proteasome system protein	BrainSpLMD|220441	OMIM|616512
RUNDC3B	RUNDC3B	1.33875E+00	1.13E-11	Unclassified	BrainSpLMD|154661	OMIM|617295
ARHGEF3	ARHGEF3	1.33766E+00	1.15E-06	Guanine nucleotide exchange factor	BrainSpLMD|50650	OMIM|612115
DUSP4	DUSP4	1.33212E+00	0	Dual specificity phosphatase	BrainSpLMD|1846;Eurexp|euxassay_008070|brain, olfactory, spinal cord	OMIM|602747
SCUBE1	SCUBE1	1.32370E+00	0	Secreted polypeptide	BrainSpLMD|80274;BrainSpMouseDev|41281	OMIM|611746
ATP8A2	ATP8A2	1.31637E+00	0	ATPase	BrainSpLMD|51761;Eurexp|euxassay_009705|brain, cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, mantle layer, neural retina, olfactory, spinal cord, thoracic, trigeminal V, vagus X, vestibulocochlear VIII	OMIM|605870;HPO|51761|Ataxia, Autosomal recessive inheritance, Cerebellar atrophy, Cerebral atrophy, Cerebral palsy, Congenital onset, Corpus callosum atrophy, Dysarthria, Gait disturbance, Hyperreflexia, Inability to walk, Intellectual disability, Muscular hypotonia, Seizures, Short stature, Skeletal muscle atrophy, Strabismus, Truncal ataxia
BOLA3.AS1	BOLA3.AS1	1.31055E+00	4.38E-08			
GRM7	GRM7	1.30977E+00	2.11E-15	G protein coupled receptor	BrainSpLMD|2917	SFARI||Autism, 4 - Minimal evidence;OMIM|604101
LMO3	LMO3	1.30919E+00	0	Transcription regulatory protein	BrainSpLMD|55885;Eurexp|euxassay_016491|intermediate grey horn, mantle layer, ventral grey horn;BrainSpMouseDev|73751	OMIM|180386
GPRIN3	GPRIN3	1.30706E+00	1.30E-12	Unclassified	BrainSpLMD|285513	OMIM|611241
DYNC1I1	DYNC1I1	1.30629E+00	0	Motor protein	BrainSpLMD|1780;Eurexp|euxassay_006183|adrenal gland, cortex, diaphragm, dorsal root ganglion, facial VII, footplate, glossopharyngeal IX, handplate, mantle layer, marginal layer, ovary, paraxial mesenchyme, rest of mesenchyme, skeletal muscle, tegmentum, trigeminal V, vagus X, vertebral axis muscle system, vestibulocochlear VIII	OMIM|603772
TCTN2	TCTN2	1.30127E+00	1.11E-16	Unclassified	BrainSpLMD|79867;Eurexp|euxassay_000837|4th ventricle, choroid plexus, lateral recess, turbinate bones, ventricular layer	OMIM|613846;HPO|79867|Abdominal distention, Absent speech, Anophthalmia, Aplasia/Hypoplasia of the iris, Apnea, Ataxia, Autosomal recessive inheritance, Biparietal narrowing, Broad forehead, Cataract, Cerebellar hypoplasia, Cerebellar vermis hypoplasia, Chorioretinal abnormality, Cleft palate, Cleft upper lip, Congenital hepatic fibrosis, Cryptorchidism, Depressed nasal ridge, Dysmetria, Encephalocele, Episodic tachypnea, Feeding difficulties in infancy, Full cheeks, Gait disturbance, Generalized hypotonia, Global developmental delay, Hyperechogenic kidneys, Hypermetropia, Hyperreflexia, Hypertelorism, Infantile onset, Intellectual disability, Lobar holoprosencephaly, Long face, Low-set ears, Low-set, posteriorly rotated ears, Microcephaly, Microcornea, Micrognathia, Microphthalmia, Multicystic kidney dysplasia, Muscular hypotonia, Nystagmus, Oculomotor apraxia, Oligohydramnios, Optic atrophy, Pachygyria, Polydactyly, Polymicrogyria, Postaxial foot polydactyly, Postaxial hand polydactyly, Sclerocornea, Short neck, Short nose, Sloping forehead, Spasticity, Talipes, Talipes equinovarus
GAP43	GAP43	1.29611E+00	0	Growth factor	BrainSpLMD|2596;Eurexp|euxassay_002973|cervical, cervico-thoracic, dorsal root ganglion, facial VII, glossopharyngeal IX, hindgut, midgut, nasal capsule, olfactory, rectum, stomach, thoracic, trigeminal V, vagus X, vestibulocochlear VIII;BrainSpMouseDev|14208	SFARI||Autism, 5 - Hypothesized but untested;OMIM|162060
PCDH17	PCDH17	1.29147E+00	7.48E-13	Adhesion molecule	BrainSpLMD|27253	OMIM|611760
VLDLR.AS1	VLDLR.AS1	1.29125E+00	4.67E-08			
GLRA2	GLRA2	1.28981E+00	0	Extracellular ligand gated channel	BrainSpLMD|2742;Eurexp|euxassay_006123|brain, spinal cord;BrainSpMouseDev|88304	SFARI||Autism, 5 - Hypothesized but untested;OMIM|305990
