TF,target,importance,TF_Type,TF_Expression,Target_Type,Target_Expression
NHLH1,ZBTB16,57.26238224459741,NeuroDev,-1.809716161722358,NeuroDev,-1.11236591183591
ID4,GLI3,56.85655949248369,NeuroDev,-0.4071163743052922,NeuroDisease,-0.7014497245602642
EOMES,LZTS1-AS1,56.822137503120224,NeuroDev,-1.9371316522247064,None,-0.3317814406684103
HEY2,AL137139.2,56.676401271256935,GeneralTF,-1.7866892143295654,None,-1.3929601397265112
NEUROG2,SPSB4,55.96444755957258,GeneralTF,-1.8783609436384858,None,-0.7253586420904059
HES4,IFITM3,55.645810093926535,NeuroDev,-0.621264222573984,None,-2.310939332109407
EOMES,SLC22A23,54.77943124025647,NeuroDev,-1.9371316522247064,None,-0.28767513476035333
TCF4,GLCCI1,54.64387737500672,NeuroDisease,-0.1002560281082682,None,0.4606449174616352
HES4,HEY2,54.60785449300168,NeuroDev,-0.621264222573984,GeneralTF,-1.7866892143295654
TCF4,RFTN2,54.57221676812814,NeuroDisease,-0.1002560281082682,None,0.24935082882850995
NFIB,CECR2,53.82374890143844,NeuroDisease,-0.43574053190771334,NeuroDev,-0.23159359913731112
NEUROG1,DLEU2,53.59699510803895,NeuroDev,-1.1558750263356052,None,-0.031225159861594864
ID4,GPC1,53.464784733122976,NeuroDev,-0.4071163743052922,NeuroDev,-0.13696191495480922
EOMES,NEUROG1,53.385165772661175,NeuroDev,-1.9371316522247064,NeuroDev,-1.1558750263356052
NHLH1,PHLDA1,53.14836634876328,NeuroDev,-1.809716161722358,None,-0.25563347067075654
TCF4,ENOX1,53.09624129743767,NeuroDisease,-0.1002560281082682,None,0.7503100359681242
HES4,CD82,52.425296690541686,NeuroDev,-0.621264222573984,None,-1.3947180330635445
NEUROD1,FOXJ1,52.22910907660025,NeuroDev,-1.9947201859645993,NeuroDev,-1.7525105650592792
NEUROG1,ZBTB16,52.150268741767725,NeuroDev,-1.1558750263356052,NeuroDev,-1.11236591183591
HES4,METRN,52.09803305403275,NeuroDev,-0.621264222573984,NeuroDev,-0.5030951771515201
NEUROD1,AC132153.1,52.06203128161592,NeuroDev,-1.9947201859645993,None,-1.8624821175137227
NEUROD1,NDST3,51.87832568185143,NeuroDev,-1.9947201859645993,None,-0.9680396095635935
HES1,HES4,51.72065780951168,NeuroDev,-1.5683620336325683,NeuroDev,-0.621264222573984
NEUROG1,TMEM132D,51.20121962347196,NeuroDev,-1.1558750263356052,None,-1.1241884415078836
NHLH2,LHX1,51.05432319435936,NeuroDev,-1.8503698369621293,NeuroDev,-2.840350915327879
EOMES,MTCL1,50.66987343742329,NeuroDev,-1.9371316522247064,None,0.09254691714195143
HES1,GLI3,50.20351253799883,NeuroDev,-1.5683620336325683,NeuroDisease,-0.7014497245602642
